CODIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;2010;2011;2012;2013;2014;2015
180283;DELEG.SECC.POLICIA DE JACAREI;10515145,77999999;11033947,0;12043813,779999988;13301231,21;14907164,970000003;17108033,299999993
90162;UN. GESTAO ASSIST.III - HOSP.INF.DARCY VARGA;34354273,780000016;35723681,38000001;39608830,37999998;51964236,78999999;59821144,69000003;62962368,180000044
90118;HOSP.GERAL PREF. MIGUEL GUALDA DE PROMISSAO;14902537,75;16503103,81000001;19295374,609999996;26276033,580000024;32264939,01999995;35976972,399999954
400112;PROCUR.REGIONAL DE TAUBATE;5707484,58;6435674,960000002;6232240,670000002;6110275,770000001;6208288,92;6663274,2299999995
380169;CENTRO DE DETEN. PROV.CHACARA BELEM I;21811195,249999996;20619443,09000001;25978765,300000016;31862124,669999983;20955754,540000003;20989100,840000007
180119;DEPTO.ADM.PLANEJ.POLICIA CIVIL - DAP;36762703,27;43285704,43000001;42972798,08;45282480,93000004;48091975,86999999;50509124,43
180310;DELEG.SECC.POLICIA DE CATANDUVA;11779515,530000001;12301572,44;13397500,770000001;15292135,819999995;17093727,640000004;18801131,44000001
380145;CENTRO PROGR.PENIT.PROF.NOE AZEVEDO;0;0;0;0;0;21890972,87
410102;DIVISAO DE ADMINISTRACAO;0,0;0,0;0;0;0;0
380261;PENITENCIARIA DE BERNARDINO DE CAMPOS;0;0;0;0;6306484,440000013;16147798,20000001
380189;CDP. LUIS CESAR LACERDA DE SAO VICENTE;11169667,739999998;12268852,72;14944981,240000006;22388996,569999985;23404459,859999996;24969602,849999998
130101;GAB. SECRETARIO E ASSESSORIAS;313496901,51999986;230087747,19999996;314155823,77000016;330111104,25;406474320,55999994;424144466,1399997
162103;PRIMEIRA DIV.REG.DE CAMPINAS-DR-1;2700819,840000001;3497581,4700000035;4012457,0800000024;2907416,3499999996;2722895,6200000015;2119762,7600000002
90125;DEPTO.REG.SAUDE - DRS-VIII FRANCA;28515678,73000001;37115041,1;35277168,930000015;34959177,01;53276605,940000005;31108594,940000053
130035;FED-INSTITUTO BIOLOGICO;824671,3900000001;629530,7299999999;634320,05;777814,4499999996;709895,6799999999;1319604,71
102301;UNIV.EST.PAULISTA, JULIO MESQUITA FILHO;0,0;747388201,2799991;1104965061,440002;1219620457,210003;1337271251,5699975;1616563805,3599956
280109;UNIDADE DE COORD. ESTADUAL PNAGE/SP;0,0;0,0;0;0;0;0
180105;DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS;6466701,800000003;7017550,999999996;7604836,260000002;8873068,56;9987484,040000003;12213333,360000001
380199;PENIT.ASP ADRIANO AP. DE PIERI, DE DRACENA;10878785,949999997;12126275,669999998;14051104,579999989;14742602,980000004;16415080,77000001;18820075,96
90125;UG EM OUTRA UO: 09012DESPESAS_ELEMENTO;0;0;0;1839793,160000001;0,0;0
450102;UNIDADE DE MARKETING - SECOM;100080151,02;0,0;0,0;0;0;0
130216;ESC. DEF. AGROP. VOTUPORANGA;1178524,0699999994;1199901,1400000001;1517984,0999999999;1633166,81;1722645,6699999997;1773338,4299999992
280030;FED-DEPTO.DE INFRAESTRUTURA;72041,54999999999;43500,0;55950,0;57913,0;56107,0;0
510104;UNIDADE DO ARQUIVO PUBLICO DO ESTADO;0;0;0;0;0;5582282,970000001
512301;AG. METROPOLITANA DA BAIXADA SANTISTA;0;0;0;0;0;2142450,86
180112;DELEG.SECC.POLICIA DE PRES.PRUDENTE;24843657,45999999;23078670,320000008;26274717,589999977;29855104,62000001;34110613,059999995;36843371,71000003
380222;CTO. DETEN. PROV. DE AMERICANA;10571801,170000002;11840583,070000004;14095732,68;15143114,480000006;0;0
380109;PENIT. ZWINGLIO FERREIRA DE PRES.VENCESLAU;19061043,069999985;20584695,209999986;21916985,969999988;23017927,49;24757293,65999995;26856727,420000017
180288;DELEG.SECC.POLICIA DE BRAG.PAULISTA;19106780,25;19143513,51;20831656,460000005;23289034,11000001;26649028,009999987;31827645,36000001
90144;CTO.DES.PORTADOR.DEFIC.MENTAL - ITU;8140077,929999997;9258760,74;11246445,059999997;10880805,59;10027995,849999998;10894343,29
180155;COMANDO POLIC.INT.-1 SJCAMPOS;3905790,5400000014;3454387,9299999997;6848640,560000001;7818445,919999987;7722460,879999978;9851113,829999994
80280;DIR.ENS.REG.ITAPEVI;87598956,87999989;91695389,97000001;102511367,44999994;121858111,17000005;144146305,54999995;157622380,24000013
100112;SUBSECR.DE CIENCIA,TECNOLOGIA E INOVACAO;17315634,19999999;1877847,4;8156618,509999998;13059774,120000005;19799952,04;30735917,730000004
490101;GABINETE DO SECRETARIO;0;42988685,60999999;38510321,58000001;25425626,699999988;28385548,56999999;21271550,69
90113;DEPTO.REG.SAUDE - DRS-II ARACATUBA;29411430,35999998;26860835,98000002;34361353,33000003;30395851,749999974;58963930,70000014;30114315,32000001
380130;CTRO.PROGR. PENINT. DRA. MARINA M.C. OLIVEIR;11684957,209999999;16525064,530000005;19337236,92999999;21141757,579999987;27491028,31999994;25853077,179999992
90182;INST. LAURO DE SOUZA LIMA, BAURU;19991249,99;22911944,970000017;23942306,439999975;24557701,41000001;0,0;0
130189;ESC. DEF. AGROP. FERNANDOPOLIS;1090140,9499999993;1113165,2800000005;1059652,5199999998;1158548,7999999998;1232415,48;1380009,33
130164;ESCRITORIO DE DESENV. RURAL DE PIRACICABA;2597333,629999999;2435676,64;2816968,74;3195752,290000001;3382934,3000000007;3478828,7199999983
380141;PENIT. DR.TARCIZO L.P.CINTRA DE TREMEMBE;12953463,220000004;14247219,22000001;14664239,059999997;14616435,78000002;18953321,560000014;22001349,010000005
380210;PENIT.ASP.JOAQUIM FONSECA LOPES - PARELHEIRO;11283108,749999994;13889810,129999997;16205826,520000007;18213212,1;22231806,209999997;24038751,53999999
90130;CTO.ATENCAO INTEGRAL A SAUDE S.RITA;18671711,290000003;19673972,379999995;21495149,360000003;22451921,34999989;25209949,20999987;25246192,96999997
350137;CONSELHO EST.ASSISTENCIA SOCIAL - CONSEAS;66096,03;307775,04000000004;98806,35999999999;114472,94;168604,36000000004;152853,81
180286;1. DELEG.SECC.POLICIA DE CAMPINAS;42614816,910000004;43966631,109999985;50414061,179999985;58439412,96000001;62505987,26000003;58503223,77999997
210102;ADM.ENCARGOS GERAIS DO ESTADO;27925579881,179996;30937350416,459995;33272370693,410004;36802888101,75001;37713244447,90002;39485205392,289986
291201;FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE;36686950,249999985;37186902,62999998;39964031,9;43961029,46000004;45973543,21000002;47113803,359999985
380131;PENIT. DE ASSIS;14175971,080000006;15792437,120000008;19038323,480000004;21005685,219999988;23100687,68999997;26076353,64999998
100113;UN. GERENCIAMENTO DO PROGRAMA-UGP;119356,2;82561,21;230066,33000000002;405602,1200000001;2712527,43;5398142,22
80329;DIR.ENS.REG.PIRASSUNUNGA;72289993,21;76761700,69999999;85504265,47;97213410,1200001;112683935,62000003;125338094,5199999
180204;5. GRUPAMENTO DE BOMBEIROS (5.GB);78819,87;111711,19;89233,25;78122,19999999998;157803,27000000002;118050,17000000001
200173;GAB.COORD. TECNOLOGIA E GESTAO ESTRATEGICA;0;0;0;0;1680416,8699999999;1793871,5399999996
80271;DIR.ENS.REGIAO SUL 1;155798434,77999997;164558106,72;181250593,13000005;216829499,74999985;248119044,8;280147602,7599998
200164;DEPTO. DE COMPRAS ELETRONICAS;9019159,79;9432033,309999999;10583552,229999993;12487884,030000003;16107620,840000002;14513313,329999994
90120;HOSP.EST. DR.OSWALDO B. FARIA -MIRANDOPOLIS;13883173,889999997;16042679,880000003;17807426,690000013;20669141,35;24063075,289999954;22660801,120000005
80343;DIR.ENS.REG. DE SOROCABA;131603325,86999999;140519218,31000003;158179424,00000006;182544006,5;208265069,47000003;247633178,43999997
90117;DEPTO.REG.SAUDE - DRS XI PRES.PRUDENTE;27294245,75000001;27322244,489999987;38319486,510000005;25891821,019999973;49095824,88000003;33462696,92999994
290103;COORD. DE PLANEJAMENTO E AVALIACAO;3393561,990000001;3685361,3;6768259,820000001;9615939,33;8741505,809999997;10588172,870000007
180146;DELEG.SECC.POLICIA DE BOTUCATU;16426641,380000012;17437930,419999998;19033329,520000007;20912004,639999993;22470818,190000016;24588681,209999997
370101;GABINETE DO SECRETARIO;2132219506,0000007;1579207531,9299998;1800407145,4900005;2715106379,28;3919745794,19;3831579984,72
180273;DELEG.SECC.POLICIA DE FRANCO DA ROCHA;17411313,279999997;19380255,27000001;22548176,599999998;25576747,21999999;26806387,06;28445158,129999995
180149;CADEIA PUBLICA 3;0,0;0,0;0;0;0;0
500105;DIVISAO DE OPERACOES E ATIVIDADES;0;491408,31;9788479,88;13509279,510000002;3038033,2100000004;4437080,21
90119;HOSP. MANOEL DE ABREU, BAURU;17646,149999999998;16072,8;19890,84;13652,57;1392,29;0
380251;PENITENCIARIA FEMININA DE TUPI PAULISTA;0;3233067,049999999;13959116,250000004;14490836,809999999;15836842,9;18429728,690000005
180363;COMANDO POL.AREA METROP.-12 (CPA/M-12);1413213,91;1316541,0200000012;2460654,6299999976;2634732,9399999976;3177572,4899999974;4025888,9500000034
442101;INST. ASSISTENCIA MEDICA AO SERVIDOR PUBLICO;589902536,7700009;628508293,8399999;717391392,7000009;826556254,2100005;1032831159,8499967;0,0
380220;CDP.ASP NILTON CELESTINO-ITAP.SERRA;14648755,400000008;16360154,420000013;20470149,79999999;20592016,839999933;23262197,14;27196111,540000077
180346;36.BATALHAO DE POL.MIL.METROPOLITANO-36.BPM/;543590,7599999998;614808,9600000001;0,0;0;0;0
370107;UNID.COORD.COM.MONIT.CONCESSOES E PERMISSOES;4091278,37;14831595,23;21138534,59;10542066,22;789085193,75;789570191,7899998
180254;42.BATALHAO POL.MIL.INT. P.VENCESLAU;1708930,1400000001;1166855,7599999998;0,0;0;0;0
90038;FED-INSTITUTO BUTANTAN;0;59833,02999999999;250839,80000000002;348989,16000000003;198138,42;664096052,05
260101;GABINETE DO SECRETARIO;145686012,11999997;67253555,04;83443872,08999999;55201019,89000002;97556958,78999995;69119401,78999995
180259;28.BATALHAO POL.MIL.INT. ANDRADINA;1538123,2400000014;1163793,0799999994;0,0;0;0;0
90031;FED-CTO.ATENCAO INT.SAUDE STA.RITA;706,99;889,06;1066,65;0;0;0
180256;2. BATALHAO POL.MIL.INT. ARACATUBA;3405920,58;21720,469999999994;0;0;0;0
180246;43.BATALHAO POL.MIL.INT. SERTAOZINHO;1540494,529999999;881856,1300000004;0,0;0;0;0
130180;ESC. DEF. AGROP. ASSIS;2319642,81;2333318,099999999;2810390,0299999993;2628731,48;2617388,9899999984;2556221,230000001
80296;DIR.ENS.REG.BARRETOS;50761541,92999993;53137330,25999996;58027530,36;66984961,58000002;79441307,24999996;86345313,99
390104;COORD. DE RECURSOS HIDRICOS - CRHI;0;745631,6899999998;1662661,8699999999;2082176,2199999995;3281081,4999999967;2991991,210000001
180159;COMANDO POLIC.INT.-4 BAURU;4158499,0;3268349,6599999983;6387284,789999989;8760753,74999999;9947005,149999956;11010642,029999997
90110;CTO. REFERENCIA E TREINAMENTO-DST/AIDS;46353402,96000002;46320644,800000064;49834320,30999997;55997450,09999995;59854706,07999989;56851042,17
290101;GABINETE DO SECRETARIO;55248964,38999997;33732179,39000001;37401819,47;92037028,17;86514508,03000006;139883456,26999995
180372;CTO.ALTOS ESTUDOS E SEGUR. CEL NELSON F.TERR;145607,89999999997;967844,6300000002;1583377,9200000002;197221,96;0,0;0
160101;GABINETE DO SECRETARIO;234881213,04999992;86415253,34000006;64410704,75999999;70400995,01999997;238865117,16999993;135514988,57000005
350139;DIR.REG.ASSIST.DES.SOCIAL DE BOTUCATU;398784,49;406770,39000000013;480250,60000000003;463917,43;543928,6100000001;422780,80000000005
130139;ESC. DESENV. RURAL DE AVARE;1744056,9599999997;1728554,649999999;1892403,7699999989;1992636,0999999987;2000268,7499999986;1762902,08
200131;DELEG.REG.TRIBUTARIA DA CAPITAL - DRTC-II;79980087,38000001;99034549,57000001;98858581,88000004;102849030,69999997;103037572,45999998;115371879,34999986
80323;DIR.ENS.REG.MIRANTE DO PARANAPANEMA;42455159,69000005;44787488,93000001;50238259,94000002;56690012,62000006;64445811,32999997;72025370,79000002
180360;7.DEL.SECC.POLICIA JUDICIARIA DA CAPITAL;40968659,75;44501278,44999999;52153528,19999995;56989070,58;61131291,449999966;65693160,09000001
380170;C.D.P. - AG. SEG.PENIT. PAULO G.ARAUJO;22363834,35000001;18638552,849999998;25564204,779999997;29732067,240000013;34244985,66999997;37698012,88999998
510105;GABINETE DO SECRETARIO;0;0;0;0;0;5796711,68
483101;EMPRESA PAULISTA DE PLANEJ.METROP.S.A;0;29498281,739999987;34448063,20999999;37049107,01000003;0,0;0,0
90195;SECR.EXECUTIVA CONSELHO ADMINISTRATIVO-FESIM;0;2805548,5999999996;7942493,82;6622844,29;5734587,18;6203407,44
130141;ESC. DESENV. RURAL DE BAURU;2218398,409999999;2025515,0399999993;2998616,86;3265239,830000002;3267883,4299999997;3274637,440000001
180367;DEPTO POL.JUD.SP INTERIOR-DEINTER9-PIRACICAB;3037784,7999999984;4980544,130000001;4532847,279999999;4973944,719999998;6086240,380000001;7542194,139999997
380136;PENIT. II DE ITAPETININGA;13861838,069999997;15119167,679999989;17607655,89;18944484,949999996;21894882,13999999;24471366,34999999
180226;5. BATALHAO POL.MIL.INT.-GEN.JULIO M.SALGADO;2193573,15;1507916,3199999998;0,0;0;0;0
260123;UGL - MEIO AMBIENTE;0;0;0;0;309359,55;2563970,7499999995
400111;PROCUR.REGIONAL DE SANTOS;6040256,020000003;6151042,539999996;6398485,750000001;6932950,980000003;7053155,189999999;7265350,52
200125;DELEG.REG.TRIBUTARIA DE GUARULHOS - DRT-13;51428175,48;63394385,97999997;63886864,52;69154477,22999999;65109209,37;72174261,55999997
130207;ESC. DEF. AGROP. PRES.PRUDENTE;2517983,659999999;2454767,8600000003;2741829,9999999995;2597957,41;2919169,299999999;2487963,6100000017
91102;FUND.P/REM.POPULAR-CHOPIN T. DE LIMA-FURP-AB;9914739,789999994;19978134,050000004;17240435,91;14219813,459999999;4524660,94;2190667,0200000005
90159;HOSP. GERAL S.MATEUS, DR.MANOEL BIFULCO;56838582,98;62385771,60999998;68935284,49999991;83163464,97000012;92304394,35000001;96723424,06999992
130181;ESC. DEF. AGROP. AVARE;1136487,9800000002;1129193,3800000001;1361548,41;1439501,01;1395933,559999999;1203913,5500000003
380186;CDP-ASP.GIOVANI M.RODRIGUES,DE GUARULHOS I;16808839,209999997;16621490,720000012;20830171,52000001;23996485,67;27187058,540000003;28886095,25000001
510032;FDO.SOC.SOLIDARIEDADE EST. SP-FUSSESP;0;0;0;0;0;39566550,710000046
90140;HOSP.DR.LEONARDO BEVILACQUA-ARIQUERA-ACU;3355101,4599999995;2905093,550000001;3416546,140000001;3543747,9700000016;0;0
410103;COORDENADORIA DE ESPORTES E LAZER;62796569,31000002;58955802,64999999;53613226,429999955;66351386,26999998;98936062,71000007;62802767,949999996
90155;HOSPITAL GERAL DE TAIPAS;56353218,75999997;64499710,23;66527199,150000006;70537148,69;78566894,71999994;99380758,53999999
180284;DELEG.SECC.POLICIA DE SAO SEBASTIAO;13314541,06;14318280,959999995;16025554,59000001;18192748,53000001;20562826,89;21449838,540000007
80297;DIR.ENS.REG.BAURU;120880979,48;128670598,88999997;141934247,30000022;165150574,01000002;193187946,78;222714405,91000003
90194;CTO.VIGIL. EPIDEMIOLOGICA PROF.A.VRANJAC-CVE;33865653,11000002;39998367,63999996;41327032,34000002;47011334,919999965;45420958,44999996;45542131,280000016
10101;ASSEMBLEIA LEGISLATIVA;572004616,2700005;630046512,5200001;694034634,9599999;722120873,8100004;785169965,7099996;871820359,3600007
350033;FED - DO IDOSO;0;0;0;0;0;795620,0
180350;49.BATALHAO DE POL.MIL.DO INTERIOR-(49.BPM/I;1362639,36;1165855,3100000005;0,0;0;0;0
80153;DIVISAO DE ADMINISTRACAO;3089163,4699999997;2338199,06;0,0;0,0;0,0;0
130147;ESC. DESENV. RURAL DE FERNANDOPOLIS;1720280,89;1559198,3500000006;1886689,7699999996;2087806,3900000001;2275915,569999998;2285291,8700000015
130151;ESC. DESENV. RURAL DE ITAPETININGA;2201122,2;2328040,659999999;2636424,1000000006;2619026,1599999997;2640347,329999999;2580580,4799999986
350173;COORD. DE SEGURANCA ALIMENTAR E NUTRICIONAL;0;0;211890577,30999982;235017850,87999988;262129355,19000012;252905167,43
180123;ACADEMIA DE POLICIA;35213287,10000001;26107160,019999977;44264709,24999998;34727444,54999999;55082887,340000026;37654297,4
380259;CTO.PROG.PENIT. DE JARDINOPOLIS;0;0;0;1445780,8900000001;11051940,249999987;12648321,719999999
400110;PROCUR.REGIONAL DA GDE.SAO PAULO;11768201,190000003;13801590,790000005;14629578,930000002;14318026,000000002;14371974,090000005;15669764,309999991
90135;DEPTO.REG.SAUDE DE TAUBATE - DRS-XVII;54347706,030000016;49247862,23;47494724,960000046;44104540,00999998;60519079,20000001;46777695,10000003
80347;DIR.ENS.REG.TUPA;50268435,989999935;53295780,24000003;61321255,56999997;68400685,86999996;81398015,23000003;90399747,06000002
260030;FED-PRESERV.BIODIVERSIDADE E DOS REC.NATURAI;4327687,79;4166754,930000001;3784797,9499999983;11514878,000000002;37614905,18000002;52532554,06
380118;PENIT. DR.GERALDO A.VIEIRA-S.VICENTE;11406069,2;14271038,44;17931407,700000007;19997274,940000013;22721856,43999995;27229497,090000007
380043;FED-CENTRO PROGR.PENIT.PROF.NOE AZEVEDO;0;0;0;0;0;167824,74
101301;FUND.UNIVERSIDADE VIRTUAL DO EST.S.PAULO;0;0;0;10554479,74;26260256,309999995;22906661,480000004
200156;CENTRO REG. ADM. DE PRES.PRUDENTE;2148449,099999999;2761747,0499999993;2747817,349999999;2945745,5600000005;2460314,129999999;2616040,1900000023
200159;CENTRO REG. ADMINISTRACAO DE GUARULHOS;2103869,4699999997;2132582,1599999988;2367103,4299999997;2525089,1900000004;2434026,42;2632942,41
120030;FED. GAB.SECRETARIO E ASSESSORIAS;6965714,35;1507526,06;1829301,06;985073,5499999999;639400,0;597960,0
280113;SUBSECRETARIA DE REL COM MUNICIPIOS;0;0;0;0;0;30302454,340000007
80336;DIR.ENS.REG.SAO JOAO DA BOA VISTA;100585676,53000005;106270515,82999997;117588396,92000002;133130627,68000005;156333106,0000002;174246101,69000003
180197;COMANDO DE POLICIAMENTO RODOVIARIO;155365,81999999998;171363,07;210573,97;697258,8899999998;1066433,9500000002;868657,3399999997
180235;24.BATALHAO POL.MIL.INT. SJBVISTA;1647772,240000001;958271,8900000001;0,0;0;0;0
80299;DIR.ENS.REG.BOTUCATU;50063264,069999985;51651308,63999999;58137613,44000002;66657144,75000003;79914305,59;92494123,67999999
200178;DEPART. GESTAO DIVIDA E HAVERES DO ESTADO;0;0;0;0;0;1646420,6800000002
100119;SUBSECR. TRAB. ARTESANAL COMUNIDADES-SUTACO;0;0;0;0;0;76543,81999999999
90186;CENTRO PIONEIRO EM ATENCAO PSICOSSOCIAL-AJJE;3409317,23;4226160,33;5364036,289999998;5884682,449999998;6312656,0000000065;7650153,199999999
130210;ESC. DEF. AGROP. RIBEIRAO PRETO;1713968,0300000012;1739898,3099999998;1897343,659999999;2207458,8299999996;2537417,88;2370975,71
370108;ESTRADA DE FERRO CAMPOS DO JORDAO;0;5474010,410000001;3843257,5399999986;8432278,639999999;13223805,57000001;13929976,169999996
380128;PENIT. SILVIO Y. HINOHARA, PRES.BERNARDES;12900754,900000012;14418722,969999997;18222822,009999998;21054809,709999986;22878100,399999972;26514187,910000015
90132;DEPTO.REG.SAUDE - DRS-X PIRACICABA;26256179,130000006;22500570,079999987;56650562,92000001;27945987,66999999;62681040,97999999;43891816,85999994
130184;ESC. DEF. AGROP. BOTUCATU;1060766,75;1125087,4000000001;1391532,2900000003;1591842,4799999995;1648025,6899999992;1672066,11
440102;UNIDADE CENTRAL DE RECURSOS HUMANOS;9406421,889999999;6740014,779999998;8282799,51;9313843,850000001;11005552,79;0,0
90188;CTO REF. ALCOOL, TABACO E OUTRAS DROGAS;4803522,969999999;5340605,839999994;6360069,170000003;9768681,89;12894516,750000017;20895109,259999998
180129;DEPTO.EST.PREV.E REPRE. NARCOTRAFICO-DENARC;21789608,93;24769394,599999983;29812947,42;29868599,829999987;27504429,890000004;30581725,990000006
162109;DR.07 - ASSIS;2492292,310000001;3333075,0400000033;2319903,250000001;2475426,62;2300827,0900000017;2562762,1999999997
80330;DIR.ENS.REG.PRESIDENTE PRUDENTE;65758280,52000001;68485842,02999999;76221975,54000002;89509206,08;104944141,03999989;116456326,16999973
350156;DIR.REG.ASSIST.DES.SOC.-ALTA PAUL,EM DRACENA;438955,23999999993;498899,6700000003;627798,1600000003;618187,24;601616,2699999996;574272,7799999994
200167;DELEGACIA TRIBUTARIA DE JULGAMENTO 3 - DTJ-3;12456858,020000001;15492618,449999997;15351531,67;17434024,02;17802513,629999995;21772466,829999994
510102;DEPARTAMENTO DE ADMINISTRACAO;0;0;0;0;0;8436422,360000005
180250;25.BATALHAO POL.MIL.INT. DRACENA;2570219,320000001;2063026,95;0,0;0,0;0;0
200138;DEPTO.INFORM.PLANEJ.FINANC.DO ESTADO;2026558,820000001;2443666,4699999997;2629397,5;2544427,9699999997;2468404,8199999994;1032616,4199999999
180111;DELEG.SECC.POLICIA DE ARACATUBA;25183972,469999995;25117916,249999993;29932176,389999997;35488234,460000016;38167923,45000001;38972751,40000003
200172;UNIDADE DE EXECUCAO DE PROGRAMA - UEP;7751375,86;0,0;5608795,720000001;2025835,35;0;0
130175;GABINETE DO COORDENADOR;188833567,67000005;30197849,569999967;8502983,719999997;10747850,159999987;10039740,729999997;8704256,290000003
100118;DIR.ADM.JUNTA COMERCIAL ESTADO SAO PAULO;0;7743330,269999997;15308517,860000003;0,0;0;0
180173;GPO.RADIO PATRUL.AEREA POL.MIL. JOAO NEGRAO;27612076,649999995;21739184,739999995;19028212,619999994;22257712,38;25306752,45;31641419,15
180276;DELEG.SECC.POLICIA DE OSASCO;30012379,98999999;31828724,230000004;37322782,54999998;40831764,21999995;44430640,25000002;46945095,61999998
200170;REPRESENTACAO FISCAL DE CAMPINAS;4131206,5300000007;4917287,789999998;4286965,140000001;4927237,240000001;5173904,379999999;6324174,460000006
200108;TRIBUNAL DE IMPOSTOS E TAXAS - TIT;6410269,190000003;8994202,62;9693721,750000006;10983065,179999994;10140391,94;12511049,909999995
160107;CENTRO TECNICO OPERACIONAL;0;3945829,7600000002;15195032,649999999;9849343,51;32851160,769999996;50314938,94999999
130172;ESC. DESENV. RURAL DE SOROCABA;2461509,5399999986;2293062,32;3062531,8700000034;3044397,58;2865988,9399999995;2257037,279999999
290105;DEPARTAMENTO DE ADMINISTRACAO;0,0;0,0;0;0;0;0
180205;6. GRUPAMENTO DE BOMBEIROS (6.GB);124081,08000000003;102470,78;203574,46999999997;198809,04;113662,34999999999;219340,75
200147;DEPTO. DE SUPRIMENTOS E INFRAESTRUTURA;64046764,86999998;43299064,81999998;44796740,489999995;45698708,40000003;48904993,610000454;50253305,649999894
380257;PENITENCIARIA DE CERQUEIRA CESAR;0;0;0;9948226,490000002;14767941,849999996;16767322,370000005
