CODIGO UNIDADE GESTORA;NOME UNIDADE GESTORA;2010;2011;2012;2013;2014;2015
90105;COORD. RECURSOS HUMANOS - CRH;151642262,2400001;179766550,39;180279604,92999992;224021374,55000016;245974959,60000026;279531178,0499999
441101;FUNDACAO DO DESENVOLVIMENTO ADMINISTRATIVO;223406908,1699982;260717802,81999978;219857855,1000002;190799974,03999984;245311885,31999996;0,0
90128;HOSP. NESTOR GOULART REIS;8781530,54;10307373,430000009;12533904,749999993;14217043,779999994;15027042,04999999;15197060,109999986
400105;PROCUR.JUDICIAL;29289616,479999993;33346448,899999995;33715915,610000014;32392844,359999985;33900011,020000026;37642075,029999994
180248;9. BATALHAO POL.MIL.INT. MARILIA;3020908,480000001;2024452,1000000015;0,0;0;0;0
350105;ADM.COORD. DE ACAO SOCIAL;1208183,32;2169938,49;1377756,6099999999;1610877,8799999994;1638605,2500000002;1586157,15
80104;ADMINIST.CONSELHO ESTADUAL DE EDUCACAO;2021260,7600000005;2153481,55;5192266,739999999;3018438,6999999993;3167529,1599999983;2635166,8500000006
130209;ESC. DEF. AGROP. REGISTRO;1331535,9499999986;1487602,4200000006;1790542,45;1801611,2500000005;1692138,5799999998;1691686,8800000004
380224;PENIT.SGTO.PM ANTONIO LUIZ SOUZA-REGINOPOLIS;8338620,590000002;9156197,049999997;10497274,629999995;10965810,030000014;12248878,369999982;13630415,559999995
90127;UG EM OUTRA UO: 09012DESPESAS_ELEMENTO;0;0;0;6654889,599999995;0,0;0
90033;FED-CTO. REABILITACAO DE CASA BRANCA;19847,46;19763,9;18953,0;14362,02;18029,03;26204,329999999998
380203;PENIT. DE PARAGUACU PAULISTA;11408953,97000001;12069347,63;13664675,120000005;14612686,479999991;16605622,989999926;18869330,81999999
90187;INST.PAULISTA DE GERIATRIA E GERONTOLOG.-IPG;8561276,160000004;9663856,349999994;12435695,06;12317694,960000008;12531667,990000004;12613183,500000002
180317;DELEG.SECC.POLICIA DE SOROCABA;49908196,61000004;51888051,40000003;60679017,52000005;67649165,65000004;75962973,68000008;81853864,1
410109;DIVISAO DE OPERACOES E ATIVIDADES;207767,27999999988;69732,34;0;0;0;0
440105;UNID.COORD. ESTADUAL PNAGE/SP;367252,5;0,0;0;0;0;0
280102;DEPARTAMENTO DE ADMINISTRACAO;62571271,60000002;72945805,08000001;82999933,03999993;93360081,84999996;103700857,04000005;0,0
380201;PEN.VEREADOR FREDERICO GEOMETTI DE LAVINIA;11447209,440000001;12565670,659999995;14670459,730000002;15987730,839999955;18163436,509999935;20811426,990000002
180283;DELEG.SECC.POLICIA DE JACAREI;11268824,009999987;11845464,820000006;12967993,539999988;14453789,96;16261649,48;18451102,03999999
90162;UN. GESTAO ASSIST.III - HOSP.INF.DARCY VARGA;37832329,26000003;40266475,40999998;44634766,68000001;57736305,47;64031704,370000035;67851808,69000006
90118;HOSP.GERAL PREF. MIGUEL GUALDA DE PROMISSAO;16690748,190000003;19873428,940000005;22037690,060000006;31860449,11000004;35105880,86999993;38095749,44999999
400112;PROCUR.REGIONAL DE TAUBATE;6075444,029999998;6885386,510000003;6647509,090000001;6535108,640000001;6629944,43;7117753,08
380169;CENTRO DE DETEN. PROV.CHACARA BELEM I;23260860,629999995;22817510,320000004;28304719,630000018;34860604,58999999;22387961,570000008;22824634,17
180119;DEPTO.ADM.PLANEJ.POLICIA CIVIL - DAP;47240129,08;56930920,81000004;47666647,0;50088568,19000004;52059288,79999999;55067569,56
180310;DELEG.SECC.POLICIA DE CATANDUVA;12763026,110000007;13291395,379999997;14518213,050000004;16622515,139999997;18444037,3;20342263,360000007
380145;CENTRO PROGR.PENIT.PROF.NOE AZEVEDO;0;0;0;0;0;23923012,0
410102;DIVISAO DE ADMINISTRACAO;0,0;0,0;0;0;0;0
380261;PENITENCIARIA DE BERNARDINO DE CAMPOS;0;0;0;0;7691775,110000015;17636347,350000016
380189;CDP. LUIS CESAR LACERDA DE SAO VICENTE;11825048,429999998;13230743,869999995;16050469,310000002;24987486,559999995;26162063,460000005;28183942,78
130101;GAB. SECRETARIO E ASSESSORIAS;373364290,19;374116706,7899997;403768854,4900004;443908516,1199999;479261205,0699998;502117895,5299997
162103;PRIMEIRA DIV.REG.DE CAMPINAS-DR-1;4439179,339999999;4722371,339999999;6280923,860000002;4419605,079999997;3787267,160000002;2315669,5300000007
90125;DEPTO.REG.SAUDE - DRS-VIII FRANCA;33375849,010000017;42439650,26000005;37836103,930000044;44491592,49999999;55888458,33999999;34405461,65000003
130035;FED-INSTITUTO BIOLOGICO;1029013,6900000003;779165,4899999999;693149,7900000002;888599,5499999996;772035,1399999999;1722096,01
102301;UNIV.EST.PAULISTA, JULIO MESQUITA FILHO;0,0;1919286351,799966;2081266403,8400037;2271843003,1300097;2302252985,829998;2531639183,5000153
280109;UNIDADE DE COORD. ESTADUAL PNAGE/SP;0,0;0,0;0;0;0;0
180105;DEPTO.POL.JUD.SP.INTERIOR - SJCAMPOS;6990037,270000006;7482368,129999994;8137739,830000004;9671811,089999998;10939628,910000006;14555354,81
380199;PENIT.ASP ADRIANO AP. DE PIERI, DE DRACENA;11751797,489999998;13056977,049999997;15136689,65999999;16130722,200000009;17994565,920000013;20476711,299999993
90125;UG EM OUTRA UO: 09012DESPESAS_ELEMENTO;0;0;0;1871611,6900000009;0,0;0
450102;UNIDADE DE MARKETING - SECOM;126000000,0;0,0;0,0;0;0;0
130216;ESC. DEF. AGROP. VOTUPORANGA;1255904,8799999997;1278153,6400000001;1626220,8;1769897,6900000002;1864145,2399999998;1918159,749999999
280030;FED-DEPTO.DE INFRAESTRUTURA;72041,54999999999;43500,0;55950,0;57913,0;56107,0;0
510104;UNIDADE DO ARQUIVO PUBLICO DO ESTADO;0;0;0;0;0;7853594,720000001
512301;AG. METROPOLITANA DA BAIXADA SANTISTA;0;0;0;0;0;2159005,329999999
180112;DELEG.SECC.POLICIA DE PRES.PRUDENTE;26458385,76;25252987,17;28482410,069999985;32531738,939999998;37426487,88;39792187,64000001
380222;CTO. DETEN. PROV. DE AMERICANA;11793605,850000003;13272292,270000005;15845612,28;17106195,35000001;0;0
380109;PENIT. ZWINGLIO FERREIRA DE PRES.VENCESLAU;20502739,92999998;22156595,159999985;23499838,759999994;25078033,279999997;26953316,599999946;29231533,18000001
180288;DELEG.SECC.POLICIA DE BRAG.PAULISTA;20573902,67000001;20619694,990000006;22514723,010000017;25587664,91000001;29256583,490000002;34277465,03999999
90144;CTO.DES.PORTADOR.DEFIC.MENTAL - ITU;8809882,569999997;10346927,09;13196859,309999993;11693032,339999996;10902983,539999997;11780662,769999998
180155;COMANDO POLIC.INT.-1 SJCAMPOS;4625284,679999998;3990824,2700000014;8370857,730000006;9420538,230000006;9242067,84;10954226,320000008
80280;DIR.ENS.REG.ITAPEVI;94611460,91999991;99790773,82000001;111276300,96000001;135282979,73000008;158064339,5599999;170193424,41999996
100112;SUBSECR.DE CIENCIA,TECNOLOGIA E INOVACAO;32827678,16;23342053,290000014;65941992,78999999;27248481,24;21240421,35;31484682,900000006
490101;GABINETE DO SECRETARIO;0;44751609,88999999;39839707,51000001;27545565,859999985;29244515,90999999;21434418,110000003
90113;DEPTO.REG.SAUDE - DRS-II ARACATUBA;31989347,839999974;30599859,790000036;38948860,100000024;48495337,28999996;62325018,400000125;32787723,08000004
380130;CTRO.PROGR. PENINT. DRA. MARINA M.C. OLIVEIR;13206061,269999998;18522292,0;21119004,649999984;23473666,919999987;30285555,84999994;27863000,199999988
90182;INST. LAURO DE SOUZA LIMA, BAURU;23396768,500000004;26512418,500000015;28574029,729999952;30067344,779999997;0,0;0
130189;ESC. DEF. AGROP. FERNANDOPOLIS;1165561,8299999991;1170032,8500000003;1129906,7699999998;1253460,7199999995;1337128,0499999998;1494068,11
130164;ESCRITORIO DE DESENV. RURAL DE PIRACICABA;2769951,9899999993;2599543,15;3058843,1100000003;3476129,180000001;3685236,6400000015;3760708,5399999986
380141;PENIT. DR.TARCIZO L.P.CINTRA DE TREMEMBE;13985539,260000002;15371656,170000013;15797333,149999997;16016462,510000017;20638714,560000006;24221698,83
380210;PENIT.ASP.JOAQUIM FONSECA LOPES - PARELHEIRO;12476216,229999991;15579907,13;17627768,810000017;20125361,849999994;24290564,830000006;25903236,349999987
90130;CTO.ATENCAO INTEGRAL A SAUDE S.RITA;20602123,06000001;22508738,400000006;24476816,890000008;26076316,88999988;28215389,229999863;27545754,669999972
350137;CONSELHO EST.ASSISTENCIA SOCIAL - CONSEAS;71704,15;359607,28;107099,29;128462,11;188625,05999999997;153613,15999999997
180286;1. DELEG.SECC.POLICIA DE CAMPINAS;46513802,75;48714947,999999985;55399170,68999999;67139091,71;68103785,93000002;63059340,73999999
210102;ADM.ENCARGOS GERAIS DO ESTADO;27942665750,1;31070235270,049995;33273176386,930008;36843942327,75;37718404621,44001;41296129539,16999
291201;FUND.SISTEMA ESTADUAL DE ANAL.DADOS-SEADE;39674970,489999965;39342047,40999999;42583956,93999997;47442979,110000044;48885982,44000006;52538524,20999999
380131;PENIT. DE ASSIS;15365050,49000001;17107774,170000006;20492702,459999993;22890152,099999998;25115393,68999998;28555715,459999975
100113;UN. GERENCIAMENTO DO PROGRAMA-UGP;133262,42;96660,75;365755,25000000006;1226342,66;6980677,32;13546915,08
80329;DIR.ENS.REG.PIRASSUNUNGA;77049742,46999997;82449941,62;91904807,65999992;105860743,8900001;122083148,64000005;134110616,88999996
180204;5. GRUPAMENTO DE BOMBEIROS (5.GB);182460,53999999998;140714,49000000005;92481,71;95064,34999999999;161684,07;247046,03999999998
200173;GAB.COORD. TECNOLOGIA E GESTAO ESTRATEGICA;0;0;0;0;1803067,3499999996;1905132,5599999991
80271;DIR.ENS.REGIAO SUL 1;168337473,87000006;178397031,44000003;196990425,69000015;239202233,02999988;273111678,18000007;303173137,2899994
200164;DEPTO. DE COMPRAS ELETRONICAS;11815894,180000002;11554411,609999998;13951174,10999999;15669769,600000001;18240048,77;16585680,319999995
90120;HOSP.EST. DR.OSWALDO B. FARIA -MIRANDOPOLIS;15417938,149999993;17922686,399999995;19944703,349999998;23253185,16;25899185,11999994;25737004,33000002
80343;DIR.ENS.REG. DE SOROCABA;141249943,79000008;152290668,88999996;171060084,93;199737295,80000004;228371585,88000003;266775273,97
90117;DEPTO.REG.SAUDE - DRS XI PRES.PRUDENTE;30171260,870000012;30227848,069999978;42010670,80000001;35576155,17999999;51668426,83000002;37572959,01999997
290103;COORD. DE PLANEJAMENTO E AVALIACAO;5074208,790000001;4995315,010000001;9969866,4;22211004,090000004;9708709,03;11938049,930000005
180146;DELEG.SECC.POLICIA DE BOTUCATU;17955913,74;19150185,50999999;20491639,84;22808653,200000003;24629630,740000013;26616021,36
370101;GABINETE DO SECRETARIO;2948556900,6200013;3195462833,870002;3508960924,6100006;4007227463,4700007;4291997299,7;4541645516,620003
180273;DELEG.SECC.POLICIA DE FRANCO DA ROCHA;18670823,38;21207524,95;24177807,96;28092717,11999999;28942473,85;31020437,14
180149;CADEIA PUBLICA 3;0,0;0,0;0;0;0;0
500105;DIVISAO DE OPERACOES E ATIVIDADES;0;499172,08;21619426,149999995;14080904,889999999;3430273,0;4967658,71
90119;HOSP. MANOEL DE ABREU, BAURU;18628,899999999998;17159,55;21130,64;13652,57;1392,29;0
380251;PENITENCIARIA FEMININA DE TUPI PAULISTA;0;4251373,699999999;15031692,860000003;15942696,969999995;17329192,000000004;21174243,170000013
180363;COMANDO POL.AREA METROP.-12 (CPA/M-12);1558525,6300000001;1449983,7700000007;2870625,749999995;3334683,6499999985;3823815,169999996;4344983,360000003
442101;INST. ASSISTENCIA MEDICA AO SERVIDOR PUBLICO;706067297,5400006;737658303,21;831221753,7900012;929046057,7400001;1083622515,1599967;0,0
380220;CDP.ASP NILTON CELESTINO-ITAP.SERRA;16366357,62000001;18417909,380000018;21661875,91999999;22851707,97999994;25714027,579999987;30501604,51000011
180346;36.BATALHAO DE POL.MIL.METROPOLITANO-36.BPM/;588958,7499999999;662550,3400000003;0,0;0;0;0
370107;UNID.COORD.COM.MONIT.CONCESSOES E PERMISSOES;6308214,42;15714595,23;21229534,59;30226346,88;791701681,9;1252485119,79
180254;42.BATALHAO POL.MIL.INT. P.VENCESLAU;1899378,6500000008;1218027,35;0,0;0;0;0
90038;FED-INSTITUTO BUTANTAN;0;274145,02999999997;429475,9;514894,76;929774,9299999999;664495993,17
260101;GABINETE DO SECRETARIO;157390002,07999995;76985941,2599999;86853207,51000002;62282339,56000003;115917385,34999998;78467766,38000003
180259;28.BATALHAO POL.MIL.INT. ANDRADINA;1627545,580000001;1242773,1699999988;0,0;0;0;0
90031;FED-CTO.ATENCAO INT.SAUDE STA.RITA;706,99;889,06;1066,65;0;0;0
180256;2. BATALHAO POL.MIL.INT. ARACATUBA;3530976,009999999;21720,469999999994;0;0;0;0
180246;43.BATALHAO POL.MIL.INT. SERTAOZINHO;1711592,8399999994;996281,7200000004;0,0;0;0;0
130180;ESC. DEF. AGROP. ASSIS;2482237,2500000014;2487868,869999999;3012835,689999999;2841876,0200000005;2823525,6599999988;2759956,370000001
80296;DIR.ENS.REG.BARRETOS;54240576,08999995;57251818,89999995;62388906,899999976;73248869,22000006;86349067,61000004;92410300,39999998
390104;COORD. DE RECURSOS HIDRICOS - CRHI;0;932518,9599999997;1824600,7699999993;2187458,7300000004;3523510,269999996;3258850,6500000013
180159;COMANDO POLIC.INT.-4 BAURU;4625560,819999998;3747828,179999998;10440546,22000001;10596694,09999998;11588723,439999955;13003489,88999999
90110;CTO. REFERENCIA E TREINAMENTO-DST/AIDS;52203271,510000005;54172450,270000026;56178403,68999995;68333325,79999994;74402918,93999994;71552689,19
290101;GABINETE DO SECRETARIO;141900749,60000005;92850756,04999997;75991403,40000002;108024321,28;95198479,34000008;159115446,14000005
180372;CTO.ALTOS ESTUDOS E SEGUR. CEL NELSON F.TERR;184188,90999999997;1242617,4200000004;1726912,9900000002;250872,12999999998;0,0;0
160101;GABINETE DO SECRETARIO;817289038,2100003;879917167,2100005;81519454,38000001;112211858,54999998;267768049,88999996;149840071,03000003
350139;DIR.REG.ASSIST.DES.SOCIAL DE BOTUCATU;429597,96;450649,2000000002;531780,39;504107,9699999999;586828,1399999999;472925,69
130139;ESC. DESENV. RURAL DE AVARE;1929432,119999999;1841865,4999999995;2029592,409999999;2163471,509999999;2169060,659999999;1951709,46
200131;DELEG.REG.TRIBUTARIA DA CAPITAL - DRTC-II;87138316,03;115099869,49999999;114411842,46000002;119109236,93999998;110284497,03999999;121941713,0599998
80323;DIR.ENS.REG.MIRANTE DO PARANAPANEMA;45624036,91000004;48154086,410000026;54162553,17000005;61916285,49000007;70418453,61999997;77794603,06000005
180360;7.DEL.SECC.POLICIA JUDICIARIA DA CAPITAL;44006459,9;48231090,03000001;56337775,17999995;62548194,27000002;66769018,90999998;71099286,97999994
380170;C.D.P. - AG. SEG.PENIT. PAULO G.ARAUJO;24559478,560000002;20607989,38;26570391,939999998;32539423,000000004;36615459,68999996;40584420,20999998
510105;GABINETE DO SECRETARIO;0;0;0;0;0;5796711,68
483101;EMPRESA PAULISTA DE PLANEJ.METROP.S.A;0;44022761,12999996;43501294,37999997;46039490,719999954;0,0;0,0
90195;SECR.EXECUTIVA CONSELHO ADMINISTRATIVO-FESIM;0;4912864,6;9738835,850000001;8816069,79;8272248,18;7348567,0
130141;ESC. DESENV. RURAL DE BAURU;2378654,5700000003;2189704,7599999993;3208137,84;3533825,030000002;3532603,2000000007;3562600,3900000006
180367;DEPTO POL.JUD.SP INTERIOR-DEINTER9-PIRACICAB;3261845,309999998;5314111,760000002;4819294,129999999;5491094,369999998;6699110,21;8180256,689999997
380136;PENIT. II DE ITAPETININGA;14918765,169999992;16412847,069999991;19045375,51999999;20955131,569999978;23915813,70999998;27424568,729999978
180226;5. BATALHAO POL.MIL.INT.-GEN.JULIO M.SALGADO;2703459,3000000003;2197884,8299999996;0,0;0;0;0
260123;UGL - MEIO AMBIENTE;0;0;0;0;6076759,55;3348202,3800000004
400111;PROCUR.REGIONAL DE SANTOS;6471019,850000003;6536517,029999996;6866929,079999999;7358425,370000003;7530253,600000001;7756719,889999999
200125;DELEG.REG.TRIBUTARIA DE GUARULHOS - DRT-13;55959241,98;72910421,96999997;73996905,94999997;79453744,36999997;69759421,45;76393533,94999997
130207;ESC. DEF. AGROP. PRES.PRUDENTE;2689461,6699999995;2617531,95;2910473,99;2826517,75;3141858,8699999996;2691335,450000002
91102;FUND.P/REM.POPULAR-CHOPIN T. DE LIMA-FURP-AB;10848006,409999996;22627146,590000007;18245397,909999996;15734230,78;4926468,650000001;2244018,110000001
90159;HOSP. GERAL S.MATEUS, DR.MANOEL BIFULCO;61726830,18999995;68493617,61999993;77671551,4799999;93392077,34000015;103163905,79000005;104253945,46
130181;ESC. DEF. AGROP. AVARE;1215275,64;1203023,4299999997;1458622,42;1547986,6899999995;1492831,479999999;1302028,24
380186;CDP-ASP.GIOVANI M.RODRIGUES,DE GUARULHOS I;18611553,549999993;18732692,689999998;22895472,810000002;26734698,360000007;30080082,080000002;32055895,210000012
510032;FDO.SOC.SOLIDARIEDADE EST. SP-FUSSESP;0;0;0;0;0;41865241,91000002
90140;HOSP.DR.LEONARDO BEVILACQUA-ARIQUERA-ACU;3546111,119999999;3099867,730000001;3643480,7;3800791,900000001;0;0
410103;COORDENADORIA DE ESPORTES E LAZER;78597900,40999998;72558076,61999996;65243666,659999944;79076790,40999994;112370493,14000006;90365315,59
90155;HOSPITAL GERAL DE TAIPAS;61027777,46999996;71301364,83000007;72895537,32000005;78685648,52000004;84996765,12999995;106476230,01
180284;DELEG.SECC.POLICIA DE SAO SEBASTIAO;14340722,0;15306516,249999998;17572506,78;19831195,770000014;22297252,98999999;23174241,130000003
80297;DIR.ENS.REG.BAURU;129602564,78999998;139095477,68999988;152964453,24000007;180601486,07000002;211822486,86;238758880,43000004
90194;CTO.VIGIL. EPIDEMIOLOGICA PROF.A.VRANJAC-CVE;38863834,24999997;43726863,339999944;46295455,560000025;55027919,65999996;53745857,80999995;53988713,0
10101;ASSEMBLEIA LEGISLATIVA;659036621,7600001;689363806,1499994;760253462,2199999;818112001,92;874881577,2299999;972282877,120001
350033;FED - DO IDOSO;0;0;0;0;0;844220,0
180350;49.BATALHAO DE POL.MIL.DO INTERIOR-(49.BPM/I;1520711,7399999998;1520065,9799999988;0,0;0;0;0
80153;DIVISAO DE ADMINISTRACAO;4248141,95;4198572,08;0,0;0,0;0,0;0
130147;ESC. DESENV. RURAL DE FERNANDOPOLIS;1860771,74;1659089,4200000004;2022396,6199999996;2274739,6400000006;2459425,419999998;2489395,810000001
130151;ESC. DESENV. RURAL DE ITAPETININGA;2394006,7800000017;2477467,520000001;2830578,6499999994;2837875,8300000005;2853960,4699999993;2793742,2399999984
350173;COORD. DE SEGURANCA ALIMENTAR E NUTRICIONAL;0;0;230609318,15999976;253860424,35999998;264181675,47;265237224,71000013
180123;ACADEMIA DE POLICIA;36969591,05000001;29134567,77999997;53190463,359999955;41554963,58000002;64622603,14000005;40067358,4
380259;CTO.PROG.PENIT. DE JARDINOPOLIS;0;0;0;2409986,7500000005;11997883,90999999;13762831,16
400110;PROCUR.REGIONAL DA GDE.SAO PAULO;12822345,010000002;14968508,080000008;15591356,459999999;15459151,569999998;15427816,830000008;16942665,03999999
90135;DEPTO.REG.SAUDE DE TAUBATE - DRS-XVII;56226448,040000014;56394693,12000002;53328796,54000006;58897032,14999996;62880091,88000002;49641439,040000014
80347;DIR.ENS.REG.TUPA;54134486,31999993;57558534,45;65983802,29999995;74673807,84999998;88534591,10000002;96990154,98000008
260030;FED-PRESERV.BIODIVERSIDADE E DOS REC.NATURAI;7660645,970000004;5208438,14;4874154,259999999;18024538,490000006;42247696,74000002;61482780,24000002
380118;PENIT. DR.GERALDO A.VIEIRA-S.VICENTE;12106711,770000001;15177175,050000006;19441453,12000001;21823438,44;24762336,589999948;30129272,070000008
380043;FED-CENTRO PROGR.PENIT.PROF.NOE AZEVEDO;0;0;0;0;0;213789,3
101301;FUND.UNIVERSIDADE VIRTUAL DO EST.S.PAULO;0;0;0;15792929,750000002;29370909,969999995;24931376,630000003
200156;CENTRO REG. ADM. DE PRES.PRUDENTE;2360010,0700000003;3236411,3899999983;3131982,99;3253404,7600000002;2682446,3199999984;2796815,8900000025
200159;CENTRO REG. ADMINISTRACAO DE GUARULHOS;2313753,7199999997;2410778,3700000006;2701512,329999999;2859531,4799999995;2648465,8900000006;2885829,8899999997
120030;FED. GAB.SECRETARIO E ASSESSORIAS;9906357,62;4706764,34;3005561,1200000006;1044865,1;639400,0;597960,0
280113;SUBSECRETARIA DE REL COM MUNICIPIOS;0;0;0;0;0;113400976,89000002
80336;DIR.ENS.REG.SAO JOAO DA BOA VISTA;107462530,92000002;114067955,60999995;126073434,61000004;144300274,77000004;169933713,7900002;186667293,77999994
180197;COMANDO DE POLICIAMENTO RODOVIARIO;262628,22;192560,59;234760,85;973691,0800000007;1214555,57;1126421,2700000005
180235;24.BATALHAO POL.MIL.INT. SJBVISTA;1723626,7800000007;992453,2400000001;0,0;0;0;0
80299;DIR.ENS.REG.BOTUCATU;53762059,81999998;55611420,61999999;62470567,900000006;72410631,96000002;87066328,76999995;99209755,07999998
200178;DEPART. GESTAO DIVIDA E HAVERES DO ESTADO;0;0;0;0;0;1780230,4300000002
100119;SUBSECR. TRAB. ARTESANAL COMUNIDADES-SUTACO;0;0;0;0;0;77765,81999999999
90186;CENTRO PIONEIRO EM ATENCAO PSICOSSOCIAL-AJJE;3920071,7300000004;5162610,869999997;6106291,3;6686543,229999998;6930759,930000003;8327507,439999997
130210;ESC. DEF. AGROP. RIBEIRAO PRETO;1828369,6600000015;1855065,9700000002;2023328,029999999;2414189,5300000003;2744657,58;2554479,73
370108;ESTRADA DE FERRO CAMPOS DO JORDAO;0;9363191,799999999;7144315,99;13044215,24000001;20528179,460000005;14899693,94
380128;PENIT. SILVIO Y. HINOHARA, PRES.BERNARDES;13872187,27000001;15668166,799999993;19663039,27;23147689,609999992;24903066,21999997;28784561,04000001
90132;DEPTO.REG.SAUDE - DRS-X PIRACICABA;28602961,92000001;28052431,329999987;61901994,41000005;39140862,89000001;65268481,96000004;46353098,009999946
130184;ESC. DEF. AGROP. BOTUCATU;1127492,8900000001;1195304,0699999998;1496831,82;1727425,89;1778613,2499999988;1809928,5400000005
440102;UNIDADE CENTRAL DE RECURSOS HUMANOS;10824630,289999997;8310205,360000001;10595974,169999998;12028003,879999999;13113922,089999998;0,0
90188;CTO REF. ALCOOL, TABACO E OUTRAS DROGAS;5254884,119999999;5899987,499999994;6854428,230000001;10557443,359999998;13408689,240000019;23969350,849999998
180129;DEPTO.EST.PREV.E REPRE. NARCOTRAFICO-DENARC;23395191,549999997;27063005,64999999;32111780,610000007;32236036,669999983;30202913,94;33889524,14000001
162109;DR.07 - ASSIS;4206412,55;4434978,910000002;2931613,8099999973;3088559,0500000035;3329170,420000001;3071848,960000001
80330;DIR.ENS.REG.PRESIDENTE PRUDENTE;70359130,48000002;74085144,69999993;82025857,86000003;97494698,6;113653937,44999994;124524065,80999976
350156;DIR.REG.ASSIST.DES.SOC.-ALTA PAUL,EM DRACENA;483892,1199999999;564950,0200000003;697786,4800000002;685116,6599999998;664703,8599999998;630093,4499999994
200167;DELEGACIA TRIBUTARIA DE JULGAMENTO 3 - DTJ-3;13358488,96;17898182,259999994;17952668,7;20427674,89;19298550,310000002;23185875,799999997
510102;DEPARTAMENTO DE ADMINISTRACAO;0;0;0;0;0;9406048,350000007
180250;25.BATALHAO POL.MIL.INT. DRACENA;2829112,000000001;2136310,1199999996;0,0;0,0;0;0
200138;DEPTO.INFORM.PLANEJ.FINANC.DO ESTADO;2164086,0300000003;2884503,6800000006;2994137,6000000006;2915021,369999999;2681894,2099999995;1032616,4199999999
180111;DELEG.SECC.POLICIA DE ARACATUBA;27580230,76;27908687,95000001;32460903,189999986;39520264,38999999;42074627,14999999;41926757,140000015
200172;UNIDADE DE EXECUCAO DE PROGRAMA - UEP;9444966,139999999;908861,8;7232828,34;2033205,2999999998;0;0
130175;GABINETE DO COORDENADOR;202656475,92000037;30697450,23999997;9243183,500000006;12582148,21999999;10877669,089999992;9219331,31
100118;DIR.ADM.JUNTA COMERCIAL ESTADO SAO PAULO;0;15204256,799999988;19039262,520000007;0,0;0;0
180173;GPO.RADIO PATRUL.AEREA POL.MIL. JOAO NEGRAO;33097252,820000008;25720676,850000024;24513904,569999997;27848892,13999999;27866152,359999996;35503212,45000001
180276;DELEG.SECC.POLICIA DE OSASCO;32359504,48999998;34366850,489999995;39903254,81000001;44645310,79999995;48583899,22000002;50654750,48999996
200170;REPRESENTACAO FISCAL DE CAMPINAS;4510749,470000002;5595535,479999999;5000057,220000001;5848389,400000001;5541265,799999997;6732019,1700000055
200108;TRIBUNAL DE IMPOSTOS E TAXAS - TIT;7098439,820000002;10448895,400000002;11291121,060000004;12634536,889999993;10903987,760000002;13314648,289999995
160107;CENTRO TECNICO OPERACIONAL;0;7208509,67;40362587,29;57442412,379999995;108063695,81000002;88687584,77000001
130172;ESC. DESENV. RURAL DE SOROCABA;2635312,6699999976;2472609,7000000007;3280550,3600000027;3295790,9899999993;3061500,730000001;2459633,929999999
290105;DEPARTAMENTO DE ADMINISTRACAO;0,0;0,0;0;0;0;0
180205;6. GRUPAMENTO DE BOMBEIROS (6.GB);185386,87999999998;156103,79999999996;275809,07999999996;354400,0800000001;151047,89999999997;237002,36000000002
200147;DEPTO. DE SUPRIMENTOS E INFRAESTRUTURA;86517348,19;70783274,82000004;55114910,22999996;61211287,58000005;58874455,41000062;56518353,95999988
380257;PENITENCIARIA DE CERQUEIRA CESAR;0;0;0;11098237,669999994;16044235,259999998;18165814,600000005
